material_id;diameter;body_length;wall_thickness;laminate;shoulder;closure;closure_material;packaging_code;lacquer;printing_document;customer_id
265709;19.0;90;0.5;PF0114;K-0900001011;HC0918015001;615838;VP0353;LA0172;PD049016;100441
266129;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD049156;100547
266275;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD058900;100329
266305;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD049227;100547
266329;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049244;100329
266332;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049247;100329
266335;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049250;100329
266336;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049251;100329
266350;40.0;130;0.5;PF0114;P-2100Z00100;VS2138030004;605433;VK40201;LA0172;PD049263;100441
266352;40.0;130;0.5;PF0114;P-2100Z00100;VS2138030004;605433;VK40201;LA0172;PD049264;100441
266475;19.0;85;0.4;;K-0900001015;HC0918015002;611341;VPU129;LA0142;PD050754;100626
266526;30.0;110;0.5;;N-15D0001030;H-1530090M02;617124;VPU041;LA0143;PD050760;101492
266527;30.0;110;0.5;;N-15D0001030;H-1530090M02;617124;VPU041;LA0143;PD050761;101492
266577;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD053858;100903
266630;40.0;165;0.5;PF0404;N-1510000030;HI1539090001;202842;VK40302;LA0172;PD056051;100355
267121;35.0;110;0.5;;P-2100Z01100;VS2135030M01;612970;VPU044;LA0143;PDXXXXXX;100646
267328;19.0;89;0.5;PF0404;K-0900002011;HR0919011M01;606147;VP0353;LA0172;PD049576;100441
267346;19.0;85;0.4;;K-0900001015;HC0918015M02;616736;VPU129;LAXXXX;PDXXXXXX;100626
267620;40.0;125;0.5;;P-2100Z01100;VS2138030M04;617283;VPU048;LA0172;PD070119;100646
267623;30.0;130;0.5;PF0116;N-1500000025;HI1530057003;613937;VK30301;LA0172;;101100
267846;19.0;55;0.5;PF0116;N-1100000015;HI1118057001;220462;VP0307;LA0172;PD049709;100416
267913;40.0;105;0.5;;P-2100Z01100;VS2138030M01;612704;VPU118;LA0173;PD055819;100646
268018;40.0;105;0.5;;P-2100Z01100;VS2138030M01;612704;VPU118;LA0143;PDXXXXXX;100646
268019;40.0;105;0.5;;P-2100Z01100;VS2138030M01;612704;VPU118;LA0173;PD053431;100646
268032;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD055496;100547
268077;25.0;124;0.5;PF0404;N-1110000015;HR1119057K01;612744;VP0222;LA0172;PD050782;100416
268274;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD050858;100547
268275;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD050859;100547
268300;40.0;105;0.5;;P-2100Z01100;VS2138030M01;612704;VPU118;LA0173;PD053433;100646
268453;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD050895;100547
268456;40.0;105;0.5;;P-2100Z01100;VS2138030M01;612704;VPU119;LA0143;PDXXXXXX;100646
268457;40.0;105;0.5;;P-2100Z01100;VS2138030M01;612704;VPU118;LA0143;PDXXXXXX;100646
268594;19.0;60;0.5;;N-1110002015;HI1119050003;617140;VPU180;LA0142;PD050964;101598
268595;19.0;60;0.5;;N-1110002015;HI1119050003;617140;VPU180;LA0142;PD050965;101598
268596;19.0;60;0.5;;N-1110002015;HI1119050003;617140;VPU180;LA0142;PD050966;101598
268597;19.0;60;0.5;;N-1110002015;HI1119050003;617140;VPU180;LA0142;PD050968;101598
268598;19.0;60;0.5;;N-1110002015;HI1119050003;617140;VPU180;LA0142;PD050969;101598
268601;19.0;85;0.4;;K-0900001015;HC0918015002;617701;VPU129;LA0172;PD052792;100431
268647;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD050992;100903
268849;40.0;110;0.5;PF0114;P-2100Z00100;VS2138030004;605433;VK40101;LA0172;PD051049;100441
268851;40.0;110;0.5;PF0114;P-2100Z00100;VS2138030004;605433;VK40101;LA0172;PD051050;100441
268889;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD051061;100547
268906;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VK13101;LA0174;PD051079;100416
268975;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD051092;100547
269004;50.0;155;0.5;PF0109D;P-2100Z00100;VS2148050V03;616599;VK50301;LA0170;PD052731;100441
269005;50.0;155;0.5;PF0109D;P-2100Z00100;VS2148050V03;616599;VK50301;LA0170;;100441
269078;25.0;100;0.5;PF0116;K-060A000011;HC0615011001;606641;VK25201;LA0180;PD047497;100582
269080;25.0;100;0.5;PF0116;K-060A000011;HC0615011001;606641;VK25201;LA0180;PD049595;100582
269145;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD051154;100903
269251;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VP0401;LA0174;;100416
269252;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VP0401;LA0174;;100416
269253;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;;100416
269260;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049195;100416
269262;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VP0401;LA0174;PD049219;100416
269263;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VP0401;LA0174;PD049170;100416
269264;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049703;100416
269265;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049645;100416
269267;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049194;100416
269268;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VP0401;LA0174;PD049644;100416
269269;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049159;100416
269270;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VP0401;LA0174;PD049286;100416
269271;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049077;100416
269272;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VP0401;LA0174;PD049643;100416
269273;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049704;100416
269274;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VP0401;LA0174;PD049698;100416
269275;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049075;100416
269276;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049291;100416
269278;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049241;100416
269279;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD048663;100416
269280;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049218;100416
269281;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD048807;100416
269282;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VK13101;LA0174;PD049647;100416
269283;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049648;100416
269285;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VK13101;LA0174;PD050784;100416
269286;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VK13101;LA0174;PD051002;100416
269428;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD051270;100329
269432;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD051273;100547
269471;40.0;110;0.5;PF0114;P-2100Z00100;VS2138030004;605433;VK40101;LA0172;;100441
269473;19.0;55;0.5;PF0116;N-1100000015;HI1118057001;220462;VP0307;LA0172;;100416
269699;30.0;80;0.5;;P-1700Z00100;VS1729015004;615272;VPU041;LA0142;PD051444;100966
269822;40.0;151;0.5;PF0116;P-2100Z00100;VS2138030004;605438;VK40301;LA0172;PD051787;100416
269893;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD051534;100547
269896;13.5;68;0.3;PF0405;K-060A001009;HC0614009R01;226766;VP0702;LA0180;PD051535;100329
270001;13.5;65;0.3;PF0113;K-060GZ00009;HC0614009G02;606376;VT13201;LA0180;;101687
270053;40.0;130;0.5;PF0114;P-2100Z00100;VS2138030004;605433;VK40201;LA0172;PD051607;100441
270133;19.0;85;0.4;;K-0900001015;HC0918015002;611341;VPU129;LA0142;PD051618;100626
270134;19.0;85;0.4;;K-0900001015;HC0918015002;611341;VPU129;LA0142;PD051619;100626
270264;40.0;151;0.5;PF0116;P-2100Z00100;VS2138030004;605438;VK40301;LA0172;;100416
270265;40.0;130;0.5;PF0114;P-2100Z00100;VS2138030004;605433;VK40201;LA0172;;100441
270573;40.0;125;0.5;;P-2100Z01100;VS2138030M08;615681;VPU048;LA0142;PD051771;100382
270802;19.0;85;0.4;;K-0900001015;HC0918015002;611341;VPU129;LA0172;PD052811;100431
270852;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD051907;100547
270947;13.5;50;0.3;PF0109C;K-060A001009;HC0609009R04;616427;VP0401;LA0170;PD049538;100441
270948;13.5;50;0.3;PF0109C;K-060A001009;HC0609009R04;616427;VP0401;LA0170;PD049664;100441
270971;19.0;85;0.4;;K-0900001015;HC0918015M02;617887;VPU034;LA0173;PD051985;100753
271142;19.0;85;0.4;;K-0900001015;HC0918015002;611341;VPU129;LA0172;PD052038;100431
271258;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD052100;100416
271262;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD052101;100547
271266;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD052106;100903
271288;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD053564;100547
271386;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD052155;100329
271387;13.5;50;0.3;PF0405;K-060A000011;HC0614011R01;226526;VP0717;LA0180;PD052156;100329
271388;13.5;68;0.3;PF0405;K-060A001009;HC0614009R01;226766;VP0702;LA0180;PD052157;100329
271406;16.0;55;0.4;;K-060A000011;HC0613011001;616332;VPU201;LA0173;PD052171;101636
271407;16.0;55;0.4;;K-060A000011;HC0613011001;616332;VPU201;LA0173;PD052172;101636
271408;16.0;55;0.4;;K-060A000011;HC0613011001;616332;VPU201;LA0173;PD053259;101636
271497;25.0;60;0.5;PF0404;K-1100001015;HC1124015001;606294;VP0380;LA0180;PD053678;100557
271499;25.0;80;0.5;PF0404;K-1100001015;HC1124015001;606294;VP0294;LA0180;PD053679;100557
271503;25.0;153;0.5;PF0404;K-1100001015;HC1124015001;606294;VP0295;LA0180;PD053680;100557
271507;25.0;60;0.5;PF0116;K-1100001015;HC1124015001;606294;VP0380;LA0173;PD058607;100557
271509;25.0;80;0.5;PF0116;K-1100001015;HC1124015001;606294;VP0294;LA0173;PD058606;100557
271512;25.0;153;0.5;PF0116;K-1100001015;HC1124015001;606294;VP0295;LA0173;PD058605;100557
271600;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VK13101;LA0174;PD049649;100416
271674;16.0;55;0.4;;K-060A000011;HC0613011001;616332;VPU201;LA0173;PD052303;101636
271834;25.0;124;0.5;PF0116;N-1110000015;HR1119057K01;612744;VK25402;LA0172;PD053098;100416
271838;25.0;124;0.5;PF0116;N-1110000015;HR1119057K01;612744;VK25402;LA0172;PD047730;100416
271842;25.0;124;0.5;PF0116;N-1110000015;HR1119057K01;612744;VK25402;LA0172;PD048231;100416
271844;19.0;89;0.5;PF0116;K-0900002011;HR0919011M01;606147;VK19201;LA0172;PD053220;100441
271846;25.0;99;0.5;PF0116;N-1110000015;HR1119057K01;612767;VK25202;LA0172;PD046863;100416
271854;16.0;55;0.5;PF0109C;N-0900000015;H-0916040003;605481;VK16101;LA0172;PD052732;100441
271857;16.0;55;0.5;PF0109C;N-0900000015;H-0916040003;605481;VK16101;LA0172;PD049257;100441
271859;16.0;55;0.5;PF0109C;N-0900000015;H-0916040003;605481;VK16101;LA0172;PD049258;100441
271879;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VP0401;LA0174;PD049239;100416
272085;19.0;65;0.4;;N-1110002025;H-1119050M02;612728;VPU034;LA0173;PD052562;100646
272086;50.0;130;0.5;;P-2100Z01100;VS2148030M04;607629;VPU052;LA0143;PD052563;100646
272087;35.0;110;0.5;;P-2100Z01100;VS2135030M01;612970;VPU044;LA0143;PD052564;100646
272126;13.5;45;0.3;PF0109C;K-060A000015;HC0613015M01;612143;VK13101;LA0174;PD052603;100416
272144;30.0;140;0.5;;N-15D0001030;HI1529060M01;612070;VPU042;LA0173;PD052611;100689
272325;13.5;68;0.3;PF0405;K-060A000011;HC0614011R01;226526;VP0702;LA0180;;100329
272515;40.0;131;0.5;;N-15D0001030;HI1538070M01;614832;VPU048;LA0173;PD052787;100689
272516;40.0;131;0.5;;N-15D0001030;HI1538070M01;614832;VPU048;LA0173;PD052788;100689
272604;25.0;100;0.4;;N-1110002025;H-1119057002;615842;VPU036;LA0173;PD070155;101291
272605;25.0;100;0.4;;N-1110002025;H-1119057002;615842;VPU036;LA0173;PD070156;101291
272613;50.0;160;0.5;;P-2100Z01100;VS2148050007;611279;VPU054;LA0143;PD052839;100646
272884;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD052999;100903
272911;50.0;155;0.5;PF0112;P-2100Z00100;VS2148050V03;616599;VK50301;LA0180;PD049427;100441
272912;13.5;50;0.3;PF0112;K-060A001009;HC0609009R04;616427;VP0401;LA0180;PD049538;100441
272913;13.5;50;0.3;PF0112;K-060A001009;HC0609009R04;616427;VP0401;LA0170;PD049664;100441
273082;50.0;130;0.5;;P-2100Z01100;VS2148030M04;607629;VPU052;LA0143;PD053062;100646
273109;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD058088;100329
273283;40.0;105;0.5;;N-15D0001030;HI1538070M01;614832;VPU118;LA0173;PD053180;100689
273330;40.0;131;0.5;;N-15D0001030;HI1538070M01;614832;VPU048;LA0173;PD053203;100689
273563;50.0;155;0.5;PF0112;P-2100Z00100;VS2148050V03;616599;VK50301;LA0180;PD049427;100441
273567;13.5;50;0.3;PF0112;K-060A001009;HC0609009R04;616427;VP0401;LA0180;PD049538;100441
273854;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD053424;100547
273900;40.0;105;0.5;;P-2100Z01100;VS2138030M01;612704;VPU118;LA0173;PD053457;100646
273945;50.0;130;0.5;PF0116;N-2200000050;HI2248150M03;615839;VK50201;LA0172;PD048872;101028
273946;19.0;85;0.4;;K-0900001015;HC0918015002;617701;VPU129;LA0172;PD053487;100431
273949;40.0;105;0.5;;P-2100Z01100;VS2138030001;613972;VPU118;LA0172;PD053486;100646
273950;19.0;85;0.4;;K-0900001015;HC0918015002;617701;VPU129;LA0172;PD053489;100431
274059;40.0;130;0.5;PF0116;P-2100Z00100;VS2138030004;605433;VK40201;LA0172;PD046348;100441
274060;40.0;110;0.5;PF0116;P-2100Z00100;VS2138030004;605433;VK40101;LA0172;PD051050;
274091;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD053563;100547
274100;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VK13101;LA0174;PD053567;100416
274134;25.0;153;0.5;PF0116;K-1100001015;HC1124015001;606294;VP0295;LA0172;PD052217;100557
274143;13.5;50;0.3;PF0405;K-060A000011;HC0614011R01;226526;VP0717;LA0180;PD053586;100329
274146;40.0;110;0.5;PF0116;P-2100Z00100;VS2138030004;605433;VK40101;LA0172;PD051050;100416
274205;50.0;160;0.5;;P-2100Z01100;VS2148050001;620531;VPU054;LA0173;PD053595;100646
274206;40.0;110;0.5;PF0116;P-2100Z00100;VS2138030004;605433;VK40101;LA0172;PD051049;100441
274410;40.0;110;0.5;PF0116;P-2100Z00100;VS2138030004;605433;VK40101;LA0172;;100441
274419;16.0;55;0.4;;K-060A000011;HC0613011001;616332;VPU201;LA0173;PD053702;101636
274420;16.0;55;0.4;;K-060A000011;HC0613011001;616332;VPU201;LA0173;PD053703;101636
274440;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD053712;100329
274509;35.0;100;0.5;;P-2100Z01100;;;VPU045;LA0143;PD053751;101591
274545;25.0;90;0.4;;N-1110002015;H-1125050M02;614583;VPU036;LA0173;PD053773;101132
274546;25.0;90;0.4;;N-1110002015;H-1125050M02;614583;VPU036;LA0173;PD053774;101132
274549;19.0;55;0.5;PF0109C;K-060A000015;HC0609015R05;228345;VK19201;LA0180;PD053776;100534
274555;25.0;100;0.4;;N-1110002015;H-1125050M02;614583;VPU036;LA0173;PD053778;101132
274557;25.0;90;0.4;;N-1110002015;H-1125050M02;614583;VPU036;LA0173;PD053779;101132
274583;13.5;50;0.3;PF0405;K-060A000011;HC0614011001;273989;VP0717;LA0180;;
274725;40.0;180;0.5;;N-15D0001030;HI1538070M01;614832;VPU050;LA0173;PD053866;100689
274972;13.5;68;0.3;PF0405;K-060A001009;HC0614009R01;226766;VP0702;LA0180;PD054014;100329
275207;13.5;68;0.3;PF0405;K-060A001009;HC0614009R01;226766;VP0702;LA0180;PD043665;100329
275228;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD054142;100903
275279;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VPXXXXX;LA0180;;100329
275280;13.5;50;0.3;PF0405;K-060A000011;HC0614011R01;226526;VPXXXXX;LA0180;;100329
275438;40.0;122;0.5;;P-2100Z01100;VS2138030001;607994;VPU048;LA0172;PD054223;100552
275463;25.0;80;0.5;PF0116;K-1100001015;HC1124015001;606294;VP0294;LA0172;;100557
275468;25.0;153;0.5;PF0116;K-1100001015;HC1124015001;606294;VP0295;LA0172;;100557
275587;40.0;105;0.5;;P-2100Z01100;VS2138030M01;612704;VPU118;LA0143;PD054274;100646
275612;35.0;90;0.5;;P-2100Z01100;VS2135030001;614571;VPU044;LA0173;PD054283;100646
275746;25.0;98;0.35;PF0413;N-0900000030;H-0916040003;605481;VP0746;LA0161;PD048486;1010
275872;13.5;50;0.3;PF0405;K-060A000011;HC0614011R01;226526;VP0717;LA0180;PD045250;100329
275985;16.0;55;0.4;;K-060A000011;HC0613011001;616332;VPU201;LA0143;PD054458;101636
276065;13.5;50;0.3;PF0112;K-060A000011;HF0611011001;620310;VK13101;LA0172;PD054505;
276068;13.5;50;0.3;PF0112;K-060A000011;HF0611011001;620310;VK13101;LA0172;PD054506;
276069;13.5;50;0.3;PF0112;K-060A000011;HF0611011001;620310;VK13101;LA0172;PD054507;
276070;13.5;50;0.3;PF0112;K-060A000011;HF0611011001;620310;VK13101;LA0172;PD054508;
276071;13.5;50;0.3;PF0112;K-060A000011;HF0611011001;620310;VK13101;LA0172;PD054509;
276077;13.5;50;0.3;PF0112;K-060A000011;HF0611011001;620310;VK13101;LA0172;PD054513;
276230;13.5;45;0.3;PF0109C;K-060A0T0015;HC0613015M01;612143;VK13101;LA0174;PD054593;100416
276251;25.0;65;0.5;PF0112;N-1110000030;HI1124057001;221484;VK25101;LA0180;PD054606;100441
276707;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD054809;100903
276838;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD054874;100329
276851;25.0;72;0.4;;N-1110002025;HI1125040R01;609045;VPU037;LA0173;PD054888;100966
276852;25.0;72;0.4;;N-1110002025;HI1125040R01;609045;VPU037;LA0173;PD054889;100966
277255;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049083;100329
277256;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD048493;100329
277257;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD048312;100329
277258;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD060067;100329
277259;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD047569;100329
277260;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD044372;100329
277261;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD046694;100329
277350;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD040072;100329
277383;16.0;80;0.4;;N-0900000015;;;VPU201;LA0143;;200000
277397;25.0;105;0.5;PF0116;P-1800000095;VP1822032001;613798;VK25401;LA0172;PD054787;106287
277490;25.0;72;0.4;;N-1110002025;HI1125040R01;609045;VPU037;LA0143;PD054889;100966
277774;25.0;145;0.5;PF0116;K-060A000011;HC0615011001;606641;VK25401;LA0174;PD055206;106372
278215;50.0;185;0.5;;P-2100Z01100;VS2148030M04;607629;VPU054;LA0173;PD049827;100646
278216;50.0;130;0.5;;P-2100Z01100;VS2148030M04;607629;VPU052;LA0173;PD053062;100646
278217;50.0;185;0.5;;P-2100Z01100;VS2148050M04;615865;VPU054;LA0173;PD049908;100646
278218;50.0;130;0.5;;P-2100Z01100;VS2148030M04;607629;VPU052;LA0173;PD052563;100646
278219;35.0;110;0.5;;P-2100Z01100;VS2135030M01;612970;VPU044;LA0173;PD052564;100646
278220;35.0;110;0.5;;P-2100Z01100;VS2135030M01;612970;VPU044;LA0173;PD055341;100646
278235;40.0;120;0.5;;P-2100Z01100;VS2138030M04;608022;VPU048;LA0173;PD055351;100646
278280;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049448;100329
278355;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049006;100329
278577;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD059189;100329
278863;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD055582;100329
279024;50.0;185;0.5;;P-2100Z01100;VS2148030M04;616544;VPU054;LA0172;PD055645;100646
279169;16.0;80;0.3;PF0405;K-060GZ00009;HC0614009G02;614030;VT16303;LA0180;PD055707;100547
279175;40.0;125;0.5;;P-2100Z01100;VS2138030M04;617283;VPU048;LA0172;PD055710;100646
279378;50.0;130;0.5;PF0116;N-2200000050;HI2248150M03;615839;VK50201;LA0172;PD055778;101028
279434;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD055801;100329
279452;13.5;68;0.3;PF0405;K-060GZ00009;HC0614009G02;606376;VT13202;LA0180;;100346
279589;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD048773;100329
279590;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD048389;100329
279594;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;;100477
279645;16.0;55;0.4;;K-060A000011;HC0613011001;620771;VPU201;LA0173;PD055885;101636
279738;13.5;68;0.3;PF0405;K-060A001009;HC0614009R01;226766;VP0682;LA0180;;100442
279739;13.5;68;0.3;PF0405;K-060A000011;HC0614011R01;226526;VP0682;LA0180;;100442
279755;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049350;100329
279756;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD049251;100329
279757;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD046695;100329
279782;50.0;123;0.5;;P-2100Z01100;VS2149050G01;608240;VPU052;LA0172;PD055971;105170
279849;40.0;131;0.5;;N-15D0001030;HI1538070M01;614832;VPU048;LA0173;PD052788;100689
279850;40.0;105;0.5;;N-15D0001030;HI1538070M01;614832;VPU118;LA0173;PD053180;100689
279949;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD057065;100329
280189;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD056100;100903
280190;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD047651;100329
280275;13.5;62;0.3;PF0405;K-060A000011;HC0609011Z01;614568;VP0211;LA0180;PD056963;100346
280287;19.0;65;0.4;;N-1110002035;H-1119050002;611469;VPU034;LA0173;PD056153;100646
280356;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD056180;100903
280357;16.0;78;0.3;PF0405;K-060A001009;HC0616009R01;225511;VP0727;LA0180;PD051270;100329
280360;25.0;80;0.5;PF0116;K-1100001015;HC1124015001;606294;VP0294;LA0173;PD057557;100557
280362;25.0;153;0.5;PF0116;K-1100001015;HC1124015001;606294;VP0295;LA0173;PD057556;100557
280430;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD056208;100903
280444;13.5;63;0.3;PF0113;K-060A000015;HC0609015R05;255730;VS13601;LA0180;PD056219;100903
280572;30.0;110;0.5;;N-15D0001025;H-1530090002;607593;VPU040;LA0172;PD059027;106882
280573;30.0;110;0.5;;N-15D0001025;H-1530090002;607593;VPU040;LA0172;PD056192;106882
280574;30.0;110;0.5;;N-15D0001025;H-1530090002;607593;VPU040;LA0172;PD056193;106882
280671;40.0;131;0.5;;N-1500005030;HI1538070M01;614832;VPU048;LA0173;PD053203;100689
280873;13.5;50;0.3;PF0405;K-060GZ00009;HC0614009G02;606376;VP0211;LA0180;PD056376;100346
